Element label,Part,Instance,Element set,Material,Section,Coordinates,Error type
2526,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"188.897883000,-141.666666700,3059.500000000;189.896905800,-141.194444400,3061.500000000",NEGATIVE_VOLUME
2527,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"187.898860200,-141.888888900,3059.500000000;188.897883000,-141.416666700,3061.500000000",NEGATIVE_VOLUME
2528,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"186.899837400,-142.111111100,3059.500000000;187.898860200,-141.638888900,3061.500000000",NEGATIVE_VOLUME
2529,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"185.900814600,-142.333333300,3059.500000000;186.899837400,-141.861111100,3061.500000000",NEGATIVE_VOLUME
2530,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"184.901791800,-142.555555600,3059.500000000;185.900814600,-142.083333300,3061.500000000",NEGATIVE_VOLUME
2531,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"183.902768900,-142.777777800,3059.500000000;184.901791800,-142.305555600,3061.500000000",NEGATIVE_VOLUME
2532,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"182.903746100,-143.000000000,3059.500000000;183.902768900,-142.527777800,3061.500000000",NEGATIVE_VOLUME
2533,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"181.904723300,-143.222222200,3059.500000000;182.903746100,-142.750000000,3061.500000000",NEGATIVE_VOLUME
2534,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"180.905700500,-143.444444400,3059.500000000;181.904723300,-142.972222200,3061.500000000",NEGATIVE_VOLUME
2535,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"179.906677700,-143.666666700,3059.500000000;180.905700500,-143.194444400,3061.500000000",NEGATIVE_VOLUME
2536,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"178.907654900,-143.888888900,3059.500000000;179.906677700,-143.416666700,3061.500000000",NEGATIVE_VOLUME
2537,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"177.908632100,-144.111111100,3059.500000000;178.907654900,-143.638888900,3061.500000000",NEGATIVE_VOLUME
2538,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"176.909609300,-144.333333300,3059.500000000;177.908632100,-143.861111100,3061.500000000",NEGATIVE_VOLUME
2539,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"175.910586500,-144.555555600,3059.500000000;176.909609300,-144.083333300,3061.500000000",NEGATIVE_VOLUME
2540,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"174.911563700,-144.777777800,3059.500000000;175.910586500,-144.305555600,3061.500000000",NEGATIVE_VOLUME
2541,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"173.912540900,-145.000000000,3059.500000000;174.911563700,-144.527777800,3061.500000000",NEGATIVE_VOLUME
2542,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"172.913518100,-145.222222200,3059.500000000;173.912540900,-144.750000000,3061.500000000",NEGATIVE_VOLUME
2543,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"171.914495300,-145.444444400,3059.500000000;172.913518100,-144.972222200,3061.500000000",NEGATIVE_VOLUME
2544,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"170.915472500,-145.666666700,3059.500000000;171.914495300,-145.194444400,3061.500000000",NEGATIVE_VOLUME
2545,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"169.916449700,-145.888888900,3059.500000000;170.915472500,-145.416666700,3061.500000000",NEGATIVE_VOLUME
2546,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"168.917426900,-146.111111100,3059.500000000;169.916449700,-145.638888900,3061.500000000",NEGATIVE_VOLUME
2547,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"167.918404100,-146.333333300,3059.500000000;168.917426900,-145.861111100,3061.500000000",NEGATIVE_VOLUME
2548,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"166.919381300,-146.555555600,3059.500000000;167.918404100,-146.083333300,3061.500000000",NEGATIVE_VOLUME
2549,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"165.920358500,-146.777777800,3059.500000000;166.919381300,-146.305555600,3061.500000000",NEGATIVE_VOLUME
2550,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"164.921335700,-147.000000000,3059.500000000;165.920358500,-146.527777800,3061.500000000",NEGATIVE_VOLUME
2551,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"163.922312900,-147.222222200,3059.500000000;164.921335700,-146.750000000,3061.500000000",NEGATIVE_VOLUME
2552,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"162.923290100,-147.444444400,3059.500000000;163.922312900,-146.972222200,3061.500000000",NEGATIVE_VOLUME
2553,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"161.924267300,-147.666666700,3059.500000000;162.923290100,-147.194444400,3061.500000000",NEGATIVE_VOLUME
2554,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"160.925244500,-147.888888900,3059.500000000;161.924267300,-147.416666700,3061.500000000",NEGATIVE_VOLUME
2555,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"159.926221700,-148.111111100,3059.500000000;160.925244500,-147.638888900,3061.500000000",NEGATIVE_VOLUME
2556,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"158.927198900,-148.333333300,3059.500000000;159.926221700,-147.861111100,3061.500000000",NEGATIVE_VOLUME
2557,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"157.928176100,-148.555555600,3059.500000000;158.927198900,-148.083333300,3061.500000000",NEGATIVE_VOLUME
2558,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"156.929153300,-148.777777800,3059.500000000;157.928176100,-148.305555600,3061.500000000",NEGATIVE_VOLUME
2559,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"155.930130500,-149.000000000,3059.500000000;156.929153300,-148.527777800,3061.500000000",NEGATIVE_VOLUME
2560,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"154.931107700,-149.222222200,3059.500000000;155.930130500,-148.750000000,3061.500000000",NEGATIVE_VOLUME
2561,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"153.932084900,-149.444444400,3059.500000000;154.931107700,-148.972222200,3061.500000000",NEGATIVE_VOLUME
2562,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"152.933062100,-149.666666700,3059.500000000;153.932084900,-149.194444400,3061.500000000",NEGATIVE_VOLUME
2563,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"151.934039300,-149.888888900,3059.500000000;152.933062100,-149.416666700,3061.500000000",NEGATIVE_VOLUME
2564,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"150.935016500,-150.111111100,3059.500000000;151.934039300,-149.638888900,3061.500000000",NEGATIVE_VOLUME
2565,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"149.935993700,-150.333333300,3059.500000000;150.935016500,-149.861111100,3061.500000000",NEGATIVE_VOLUME
2566,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"148.936970900,-150.555555600,3059.500000000;149.935993700,-150.083333300,3061.500000000",NEGATIVE_VOLUME
2567,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"147.937948100,-150.777777800,3059.500000000;148.936970900,-150.305555600,3061.500000000",NEGATIVE_VOLUME
2568,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"146.938925300,-151.000000000,3059.500000000;147.937948100,-150.527777800,3061.500000000",NEGATIVE_VOLUME
2569,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"145.939902500,-151.222222200,3059.500000000;146.938925300,-150.750000000,3061.500000000",NEGATIVE_VOLUME
2570,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"144.940879700,-151.444444400,3059.500000000;145.939902500,-150.972222200,3061.500000000",NEGATIVE_VOLUME
2571,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"143.941856900,-151.666666700,3059.500000000;144.940879700,-151.194444400,3061.500000000",NEGATIVE_VOLUME
2572,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"142.942834100,-151.888888900,3059.500000000;143.941856900,-151.416666700,3061.500000000",NEGATIVE_VOLUME
2573,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"141.943811300,-152.111111100,3059.500000000;142.942834100,-151.638888900,3061.500000000",NEGATIVE_VOLUME
2574,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"140.944788500,-152.333333300,3059.500000000;141.943811300,-151.861111100,3061.500000000",NEGATIVE_VOLUME
2575,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"139.945765700,-152.555555600,3059.500000000;140.944788500,-152.083333300,3061.500000000",NEGATIVE_VOLUME
2576,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"138.946742900,-152.777777800,3059.500000000;139.945765700,-152.305555600,3061.500000000",NEGATIVE_VOLUME
2577,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"137.947720000,-153.000000000,3059.500000000;138.946742900,-152.527777800,3061.500000000",NEGATIVE_VOLUME
2578,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"136.948697200,-153.222222200,3059.500000000;137.947720000,-152.750000000,3061.500000000",NEGATIVE_VOLUME
2579,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"135.949674400,-153.444444400,3059.500000000;136.948697200,-152.972222200,3061.500000000",NEGATIVE_VOLUME
2580,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"134.950651600,-153.666666700,3059.500000000;135.949674400,-153.194444400,3061.500000000",NEGATIVE_VOLUME
2581,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"133.951628800,-153.888888900,3059.500000000;134.950651600,-153.416666700,3061.500000000",NEGATIVE_VOLUME
2582,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"132.952606000,-154.111111100,3059.500000000;133.951628800,-153.638888900,3061.500000000",NEGATIVE_VOLUME
2583,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"131.953583200,-154.333333300,3059.500000000;132.952606000,-153.861111100,3061.500000000",NEGATIVE_VOLUME
2584,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"130.954560400,-154.555555600,3059.500000000;131.953583200,-154.083333300,3061.500000000",NEGATIVE_VOLUME
2585,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"129.955537600,-154.777777800,3059.500000000;130.954560400,-154.305555600,3061.500000000",NEGATIVE_VOLUME
2586,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"128.956514800,-155.000000000,3059.500000000;129.955537600,-154.527777800,3061.500000000",NEGATIVE_VOLUME
2587,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"127.957492000,-155.222222200,3059.500000000;128.956514800,-154.750000000,3061.500000000",NEGATIVE_VOLUME
2588,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"126.958469200,-155.444444400,3059.500000000;127.957492000,-154.972222200,3061.500000000",NEGATIVE_VOLUME
2589,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"125.959446400,-155.666666700,3059.500000000;126.958469200,-155.194444400,3061.500000000",NEGATIVE_VOLUME
2590,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"124.960423600,-155.888888900,3059.500000000;125.959446400,-155.416666700,3061.500000000",NEGATIVE_VOLUME
2591,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"123.961400800,-156.111111100,3059.500000000;124.960423600,-155.638888900,3061.500000000",NEGATIVE_VOLUME
2592,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"122.962378000,-156.333333300,3059.500000000;123.961400800,-155.861111100,3061.500000000",NEGATIVE_VOLUME
2593,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"121.963355200,-156.555555600,3059.500000000;122.962378000,-156.083333300,3061.500000000",NEGATIVE_VOLUME
2594,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"120.964332400,-156.777777800,3059.500000000;121.963355200,-156.305555600,3061.500000000",NEGATIVE_VOLUME
2595,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"119.965309600,-157.000000000,3059.500000000;120.964332400,-156.527777800,3061.500000000",NEGATIVE_VOLUME
2596,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"118.966286800,-157.222222200,3059.500000000;119.965309600,-156.750000000,3061.500000000",NEGATIVE_VOLUME
2597,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"117.967264000,-157.444444400,3059.500000000;118.966286800,-156.972222200,3061.500000000",NEGATIVE_VOLUME
2598,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"116.968241200,-157.666666700,3059.500000000;117.967264000,-157.194444400,3061.500000000",NEGATIVE_VOLUME
2599,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"115.969218400,-157.888888900,3059.500000000;116.968241200,-157.416666700,3061.500000000",NEGATIVE_VOLUME
2600,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"114.970195600,-158.111111100,3059.500000000;115.969218400,-157.638888900,3061.500000000",NEGATIVE_VOLUME
2601,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"113.971172800,-158.333333300,3059.500000000;114.970195600,-157.861111100,3061.500000000",NEGATIVE_VOLUME
2602,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"112.972150000,-158.555555600,3059.500000000;113.971172800,-158.083333300,3061.500000000",NEGATIVE_VOLUME
2603,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"111.973127200,-158.777777800,3059.500000000;112.972150000,-158.305555600,3061.500000000",NEGATIVE_VOLUME
2604,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"110.974104400,-159.000000000,3059.500000000;111.973127200,-158.527777800,3061.500000000",NEGATIVE_VOLUME
2605,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"109.975081600,-159.222222200,3059.500000000;110.974104400,-158.750000000,3061.500000000",NEGATIVE_VOLUME
2606,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"108.976058800,-159.444444400,3059.500000000;109.975081600,-158.972222200,3061.500000000",NEGATIVE_VOLUME
2607,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"107.977036000,-159.666666700,3059.500000000;108.976058800,-159.194444400,3061.500000000",NEGATIVE_VOLUME
2608,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"106.978013200,-159.888888900,3059.500000000;107.977036000,-159.416666700,3061.500000000",NEGATIVE_VOLUME
2609,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"105.978990400,-160.111111100,3059.500000000;106.978013200,-159.638888900,3061.500000000",NEGATIVE_VOLUME
2610,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"104.979967600,-160.333333300,3059.500000000;105.978990400,-159.861111100,3061.500000000",NEGATIVE_VOLUME
2611,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"103.980944800,-160.555555600,3059.500000000;104.979967600,-160.083333300,3061.500000000",NEGATIVE_VOLUME
2612,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"102.981922000,-160.777777800,3059.500000000;103.980944800,-160.305555600,3061.500000000",NEGATIVE_VOLUME
2613,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"101.982899200,-161.000000000,3059.500000000;102.981922000,-160.527777800,3061.500000000",NEGATIVE_VOLUME
2614,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"100.983876400,-161.222222200,3059.500000000;101.982899200,-160.750000000,3061.500000000",NEGATIVE_VOLUME
2615,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"99.984853570,-161.444444400,3059.500000000;100.983876400,-160.972222200,3061.500000000",NEGATIVE_VOLUME
2616,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"98.985830760,-161.666666700,3059.500000000;99.984853570,-161.194444400,3061.500000000",NEGATIVE_VOLUME
2617,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"97.986807960,-161.888888900,3059.500000000;98.985830760,-161.416666700,3061.500000000",NEGATIVE_VOLUME
2618,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"96.987785160,-162.111111100,3059.500000000;97.986807960,-161.638888900,3061.500000000",NEGATIVE_VOLUME
2619,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"95.988762360,-162.333333300,3059.500000000;96.987785160,-161.861111100,3061.500000000",NEGATIVE_VOLUME
2620,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"94.989739560,-162.555555600,3059.500000000;95.988762360,-162.083333300,3061.500000000",NEGATIVE_VOLUME
2621,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"93.990716750,-162.777777800,3059.500000000;94.989739560,-162.305555600,3061.500000000",NEGATIVE_VOLUME
2622,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"92.991693950,-163.000000000,3059.500000000;93.990716750,-162.527777800,3061.500000000",NEGATIVE_VOLUME
2623,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"91.992671150,-163.222222200,3059.500000000;92.991693950,-162.750000000,3061.500000000",NEGATIVE_VOLUME
2624,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"90.993648350,-163.444444400,3059.500000000;91.992671150,-162.972222200,3061.500000000",NEGATIVE_VOLUME
2625,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"89.994625540,-163.666666700,3059.500000000;90.993648350,-163.194444400,3061.500000000",NEGATIVE_VOLUME
2626,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"88.995602740,-163.888888900,3059.500000000;89.994625540,-163.416666700,3061.500000000",NEGATIVE_VOLUME
2627,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"87.996579940,-164.111111100,3059.500000000;88.995602740,-163.638888900,3061.500000000",NEGATIVE_VOLUME
2628,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"86.997557140,-164.333333300,3059.500000000;87.996579940,-163.861111100,3061.500000000",NEGATIVE_VOLUME
2629,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"85.998534340,-164.555555600,3059.500000000;86.997557140,-164.083333300,3061.500000000",NEGATIVE_VOLUME
2630,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"84.999511530,-164.777777800,3059.500000000;85.998534340,-164.305555600,3061.500000000",NEGATIVE_VOLUME
2631,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"84.000488730,-165.000000000,3059.500000000;84.999511530,-164.527777800,3061.500000000",NEGATIVE_VOLUME
2632,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"83.001465930,-165.222222200,3059.500000000;84.000488730,-164.750000000,3061.500000000",NEGATIVE_VOLUME
2633,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"82.002443130,-165.444444400,3059.500000000;83.001465930,-164.972222200,3061.500000000",NEGATIVE_VOLUME
2634,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"81.003420330,-165.666666700,3059.500000000;82.002443130,-165.194444400,3061.500000000",NEGATIVE_VOLUME
2635,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"80.004397520,-165.888888900,3059.500000000;81.003420330,-165.416666700,3061.500000000",NEGATIVE_VOLUME
2636,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"79.005374720,-166.111111100,3059.500000000;80.004397520,-165.638888900,3061.500000000",NEGATIVE_VOLUME
2637,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"78.006351920,-166.333333300,3059.500000000;79.005374720,-165.861111100,3061.500000000",NEGATIVE_VOLUME
2638,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"77.007329120,-166.555555600,3059.500000000;78.006351920,-166.083333300,3061.500000000",NEGATIVE_VOLUME
2639,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"76.008306310,-166.777777800,3059.500000000;77.007329120,-166.305555600,3061.500000000",NEGATIVE_VOLUME
2640,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"75.009283510,-167.000000000,3059.500000000;76.008306310,-166.527777800,3061.500000000",NEGATIVE_VOLUME
2641,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"74.010260710,-167.222222200,3059.500000000;75.009283510,-166.750000000,3061.500000000",NEGATIVE_VOLUME
2642,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"73.011237910,-167.444444400,3059.500000000;74.010260710,-166.972222200,3061.500000000",NEGATIVE_VOLUME
2643,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"72.012215110,-167.666666700,3059.500000000;73.011237910,-167.194444400,3061.500000000",NEGATIVE_VOLUME
2644,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"71.013192300,-167.888888900,3059.500000000;72.012215110,-167.416666700,3061.500000000",NEGATIVE_VOLUME
2645,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"70.014169500,-168.111111100,3059.500000000;71.013192300,-167.638888900,3061.500000000",NEGATIVE_VOLUME
2646,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"69.015146700,-168.333333300,3059.500000000;70.014169500,-167.861111100,3061.500000000",NEGATIVE_VOLUME
2647,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"68.016123900,-168.555555600,3059.500000000;69.015146700,-168.083333300,3061.500000000",NEGATIVE_VOLUME
2648,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"67.017101100,-168.777777800,3059.500000000;68.016123900,-168.305555600,3061.500000000",NEGATIVE_VOLUME
2649,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"66.018078290,-169.000000000,3059.500000000;67.017101100,-168.527777800,3061.500000000",NEGATIVE_VOLUME
2650,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"65.019055490,-169.222222200,3059.500000000;66.018078290,-168.750000000,3061.500000000",NEGATIVE_VOLUME
2651,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"64.020032690,-169.444444400,3059.500000000;65.019055490,-168.972222200,3061.500000000",NEGATIVE_VOLUME
2652,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"63.021009890,-169.666666700,3059.500000000;64.020032690,-169.194444400,3061.500000000",NEGATIVE_VOLUME
2653,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"62.021987080,-169.888888900,3059.500000000;63.021009890,-169.416666700,3061.500000000",NEGATIVE_VOLUME
