instance,element_label,x,y,z,mean_pore_pressure,hydraulic_head,gradient_x,gradient_y,gradient_z,gradient_norm,neighbor_count,status
V15_7_FOUNDATION_GEOLOGY_I,531132,-66.75,623.75,3223.6150512695312,0.10172147676348686,3223.625420431281,-2.7524341825558753e-05,0.00028880241866993407,0.9995751193855432,0.9995751614856431,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531133,-72.25,641.25,3236.1050415039062,0.10331515967845917,3236.1155731205913,-3.0024295166170845e-05,0.00030730457859674213,0.9995624608217828,0.9995625085114289,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531134,-66.75,641.25,3236.0800170898438,0.10227085370570421,3236.0904422533204,-2.6304239381969932e-05,0.00030492591227643,0.9995667689226743,0.9995668157788351,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531135,-72.25,623.75,3231.1400146484375,0.09270763676613569,3231.1494649681895,-1.90755344680529e-05,9.857181520801463e-05,0.9998698948273247,0.9998698998681199,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531136,-66.75,623.75,3231.1150512695312,0.09172920137643814,3231.1244018507114,-1.8667655363749667e-05,9.776809705121905e-05,0.9998712795812305,0.9998712845354092,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531137,-72.25,641.25,3243.6050415039062,0.09325193613767624,3243.614547307794,-1.819873180123411e-05,8.848147672768068e-05,0.9998711083163054,0.9998711123969142,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531138,-66.75,641.25,3243.5800170898438,0.09230567794293165,3243.5894264351996,-1.7998688737255988e-05,8.775038430387147e-05,0.9998723917947087,0.9998723958072621,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531139,-61.75,623.75,3223.5950317382812,0.10074492543935776,3223.6053013535147,-2.8180042266478814e-05,0.00028613728608060447,0.9995792145279305,0.9995792558796606,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531140,-57.25,623.75,3223.5800170898438,0.0998710710555315,3223.5901976271584,-1.3286998769147229e-05,0.00028393526002479914,0.999582920703771,0.9995829611185144,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531141,-61.75,641.25,3236.0599975585938,0.10132712125778198,3236.0703265210054,-2.694581262147414e-05,0.00030254969238142194,0.9995706779245908,0.9995707240755999,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531142,-57.25,641.25,3236.0449829101562,0.10048152972012758,3236.0552256756732,-1.3700340599851184e-05,0.00030004119997857615,0.9995743308746406,0.9995743760000586,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531143,-61.75,623.75,3231.0950317382812,0.09084843657910824,3231.104292537117,-1.8454131292169438e-05,9.704739630092732e-05,0.9998724962640996,0.9998725011440979,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531144,-57.25,623.75,3231.0800170898438,0.09006289392709732,3231.089197812976,-1.8004309547803117e-05,9.635545311296305e-05,0.9998736402058338,0.9998736450107052,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531145,-61.75,641.25,3243.5599975585938,0.09145279973745346,3243.5693199642756,-1.7802949304943597e-05,8.712679151333822e-05,0.9998735269524548,0.9998735309069663,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531146,-57.25,641.25,3243.5449829101562,0.09069124609231949,3243.554227685497,-1.764164192887532e-05,8.655486093646124e-05,0.9998746001780163,0.9998746040799914,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531147,-51.66666603088379,623.75,3223.5591430664062,0.09881504718214273,3223.569215956027,-1.7239149651556154e-05,0.00028174247495078446,0.9995869247697784,0.9995869646242457,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531148,-45.0,623.75,3223.532470703125,0.09759388025850058,3223.5424191108987,-2.1852349252289822e-05,0.00027894259827721674,0.9995916663714115,0.9995917055306499,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531149,-38.33333396911621,623.75,3223.505859375,0.09641576930880547,3223.515687689914,-1.8942088337399152e-05,0.000276135265558434,0.999596333156194,0.9995963714764057,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531150,-51.66666603088379,641.25,3236.024169921875,0.09945822414010763,3236.034308374896,-1.7435159742879665e-05,0.000297031277876855,0.9995784544057559,0.9995784986902052,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531151,-45.0,641.25,3235.9974975585938,0.09827289916574955,3236.007515183381,-2.1261677893617808e-05,0.0002937724225664839,0.9995832316139687,0.9995832750092011,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531152,-38.33333396911621,641.25,3235.9708251953125,0.0971269141882658,3235.9807260020593,-1.8905476767838838e-05,0.00029055915008882957,0.9995879049183046,0.9995879473267985,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531153,-51.66666603088379,623.75,3231.0591430664062,0.08911124616861343,3231.068226781612,-1.763148443952712e-05,9.555621656031018e-05,0.9998749559192921,0.9998749606408124,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531154,-45.0,623.75,3231.032470703125,0.08800791669636965,3231.041441948456,-1.711084826701886e-05,9.463506519754316e-05,0.9998764579368513,0.999876462561711,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531155,-38.33333396911621,623.75,3231.005859375,0.08694378938525915,3231.014722146599,-1.646491934131216e-05,9.371316108842895e-05,0.9998779367204004,0.999877941247578,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531156,-51.66666603088379,641.25,3243.524169921875,0.08976740948855877,3243.533320524269,-1.7264993759430448e-05,8.591318396071709e-05,0.9998758380060088,0.9998758418460632,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531157,-45.0,641.25,3243.4974975585938,0.08869448956102133,3243.506538790965,-1.665981463490722e-05,8.515482947312207e-05,0.9998772526548056,0.9998772564197149,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531158,-38.33333396911621,641.25,3243.4708251953125,0.08765750285238028,3243.479760720578,-1.614420135112085e-05,8.438508955689978e-05,0.9998786481264523,0.9998786518176395,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531159,-30.833333015441895,623.75,3223.475830078125,0.09514520782977343,3223.485528876069,-1.9160591883911928e-05,0.00027328343725740534,0.9996012660844104,0.999601303624861,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531160,-22.5,623.75,3223.4425048828125,0.09379850327968597,3223.452066402005,-1.9411779868698507e-05,0.0002700253744926806,0.9996066224883352,0.9996066591480157,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531161,-14.166666984558105,623.75,3223.4091796875,0.09252534713596106,3223.4186114252307,-3.262242755732632e-05,0.00026607889517633274,0.9996122679471917,0.9996123038922287,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531162,-30.833333015441895,641.25,3235.9408569335938,0.0958885233849287,3235.950631502746,-1.9059459919307444e-05,0.00028696639721003596,0.999592966751821,0.9995930081251485,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531163,-22.5,641.25,3235.9075317382812,0.09457347448915243,3235.9171722555584,-1.895384839009088e-05,0.00028330381214225486,0.9995983494098173,0.9995983897361628,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531164,-14.166666984558105,641.25,3235.8742065429688,0.09332757629454136,3235.8837200573716,-2.9812749515650582e-05,0.00028049544494784405,0.9996033654329414,0.9996034052319736,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531165,-30.833333015441895,623.75,3230.975830078125,0.08579691406339407,3230.9845759409245,-1.5773474400192364e-05,9.271572187042785e-05,0.9998795224193773,0.999879526842414,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531166,-22.5,623.75,3230.9425048828125,0.08458140026777983,3230.9511268400265,-1.4988948206461158e-05,9.164825335069989e-05,0.999881198520615,0.9998812028331627,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531167,-14.166666984558105,623.75,3230.9091796875,0.08343128301203251,3230.9176844054423,-1.441034329216839e-05,9.06861473729416e-05,0.9998827268462193,0.9998827310625313,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531168,-30.833333015441895,641.25,3243.4408569335938,0.08653754275292158,3243.4496782937113,-1.548164163596162e-05,8.355399305396594e-05,0.9998801480619239,0.9998801516728322,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531169,-22.5,641.25,3243.4075317382812,0.08534822799265385,3243.416231863459,-1.4681378679967321e-05,8.265003211945113e-05,0.9998817358256933,0.9998817393493953,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531170,-14.166666984558105,641.25,3243.3742065429688,0.08422047179192305,3243.382791708289,-1.3756273102779539e-05,8.175389775524752e-05,0.9998831783974486,0.9998831818343175,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531171,-9.5,623.75,3223.3900146484375,0.09183608647435904,3223.399376125142,-9.446927013842882e-05,0.00026422119160048356,0.9996154688041969,0.9996155081879811,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531172,-8.5,623.75,3223.385009765625,0.09169421438127756,3223.3943567803426,3.187306678403299e-05,0.00026225540236825235,0.9996168791354264,0.9996169140456949,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531173,-9.5,641.25,3235.8550415039062,0.0926522770896554,3235.86448618047,-8.951024300252822e-05,0.0002784252624400457,0.9996059635022991,0.9996060062855116,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531174,-8.5,641.25,3235.8500366210938,0.09251316264271736,3235.859467116776,2.996371566388273e-05,0.00027864098848100866,0.9996074370655426,0.9996074763502758,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531175,-9.5,623.75,3230.8900146484375,0.08280749805271626,3230.8984557797376,-1.5058814864562984e-05,9.023417123801616e-05,0.9998834418456313,0.9998834460306059,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531176,-8.5,623.75,3230.885009765625,0.082678466103971,3230.8934377438213,-1.2926222296113003e-05,8.994203478431388e-05,0.999883855101924,0.9998838592307319,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531177,-9.5,641.25,3243.3550415039062,0.08360803592950106,3243.363564239475,-1.3984198954311998e-05,8.126639193705148e-05,0.9998838511202299,0.999883854520517,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531178,-8.5,641.25,3243.3500366210938,0.08348116744309664,3243.358546424095,-1.314587703332664e-05,8.099906329409857e-05,0.9998842476090453,0.9998842509762662,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531179,-6.0,623.75,3223.375,0.09133751969784498,3223.3843106544036,1.1256719151971221e-05,0.00026158078281386015,0.9996180244704885,0.9996180587591953,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531180,-2.0,623.75,3223.3600463867188,0.09076884388923645,3223.3692990721306,3.4329027765960542e-06,0.00026115551920828124,0.9996198338735407,0.9996198679935063,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531181,-6.0,641.25,3235.8400268554688,0.09216320421546698,3235.849421677509,9.633035632552143e-06,0.00027773918061342704,0.9996086217926461,0.9996086604236886,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531182,-2.0,641.25,3235.8250122070312,0.09160490427166224,3235.8343501177624,6.819036681055152e-07,0.00027547473028498504,0.9996106994779191,0.9996107374360916,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531183,-6.0,623.75,3230.875,0.08235610835254192,3230.8833951180786,-1.3169793504896736e-05,8.964896110200243e-05,0.9998842971340296,0.9998843012396945,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531184,-2.0,623.75,3230.8600463867188,0.08184540458023548,3230.8683894452897,-1.2949151020058805e-05,8.913731320198802e-05,0.9998850376969733,0.9998850417540104,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531185,-6.0,641.25,3243.3400268554688,0.08316416665911674,3243.348504344425,-1.3296359694480328e-05,8.077017675979955e-05,0.9998846665404834,0.9998846698911771,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531186,-2.0,641.25,3243.3250122070312,0.08266163244843483,3243.3334384692585,-1.3254968495615312e-05,8.041887044557674e-05,0.9998853735717915,0.9998853768936168,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531187,6.333333492279053,623.75,3223.3262939453125,0.08965785522013903,3223.3354333800953,-1.673953968831902e-05,0.0002599868029218843,0.9996231411190715,0.9996231750685399,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531188,19.000000476837158,623.75,3223.2738037109375,0.08810304943472147,3223.2827846537953,-1.4785287768849841e-05,0.0002567278397974697,0.9996291793327219,0.9996292124088809,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531189,31.666666984558105,623.75,3223.2212524414062,0.08674007840454578,3223.23009444736,-1.4913793044257734e-05,0.0002517871360779101,0.9996355159029153,0.9996355477241048,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531190,6.333333492279053,641.25,3235.7921142578125,0.09051028732210398,3235.8013405867955,-1.749887732889187e-05,0.0002716259461418541,0.9996150062714723,0.9996150433291712,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531191,19.000000476837158,641.25,3235.7412719726562,0.08897315431386232,3235.7503416112204,-1.4462218834335569e-05,0.0002667304544230818,0.9996215225715844,0.9996215582622375,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531192,31.666666984558105,641.25,3235.6903686523438,0.08762451075017452,3235.6993008144996,-1.2927621620680708e-05,0.0002638856881564367,0.9996270803246028,0.9996271152390123,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531193,6.333333492279053,623.75,3230.8262939453125,0.08084469009190798,3230.8345349942515,-1.2363518421825515e-05,8.82376963816676e-05,0.9998863679762037,0.9998863719460286,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531194,19.000000476837158,623.75,3230.7738037109375,0.07944022119045258,3230.781901592812,-1.1110900837418577e-05,8.690925873317593e-05,0.9998883050467632,0.9998883088855276,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531195,31.666666984558105,623.75,3230.7212524414062,0.07820724323391914,3230.7292246374545,-9.950430224116528e-06,8.577024427219403e-05,0.9998900273746643,0.9998900311028472,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531196,6.333333492279053,641.25,3243.2921142578125,0.08167347218841314,3243.3004397901454,-1.236547214550554e-05,7.975211700846417e-05,0.9998866569455493,0.999886660202571,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531197,19.000000476837158,641.25,3243.2412719726562,0.08028235752135515,3243.249455699213,-1.0975010791272451e-05,7.867916377714608e-05,0.99988853004419,0.9998885331999726,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531198,31.666666984558105,641.25,3243.1903686523438,0.07906086929142475,3243.1984278643,-9.566735754896229e-06,7.757428345378518e-05,0.9998901584415419,0.9998901614965234,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531199,38.5,623.75,3223.1943359375,0.08605474326759577,3223.203108082583,-8.531362066043479e-05,0.00024953542519731974,0.9996393485183128,0.9996393833040289,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531200,39.5,623.75,3223.193115234375,0.08595656603574753,3223.2018773715854,6.336731673403626e-05,0.00024820771370311724,0.9996406935507864,0.9996407263738224,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531201,38.5,641.25,3235.6630859375,0.08695023879408836,3235.671949366531,-7.957641123188523e-05,0.00026182537810320324,0.999629576901761,0.9996296143581019,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531202,39.5,641.25,3235.6593627929688,0.0868581598624587,3235.6682168357684,5.8428956719107315e-05,0.0002612943558490018,0.9996309280327295,0.9996309638903046,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531203,38.5,623.75,3230.6943359375,0.07758709788322449,3230.7022449179162,-1.0390018116179186e-05,8.533891715324056e-05,0.9998906970088032,0.9998907007045488,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531204,39.5,623.75,3230.693115234375,0.07750019431114197,3230.701015356119,-7.737736884418988e-06,8.507111893960103e-05,0.9998910685709963,0.9998910722198777,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531205,38.5,641.25,3243.1630859375,0.07844941318035126,3243.1710828195774,-9.293867777449134e-06,7.706333320698805e-05,0.9998907772876322,0.9998907803005279,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531206,39.5,641.25,3243.1593627929688,0.07836630940437317,3243.167351203713,-8.493036974061343e-06,7.681079071487704e-05,0.999891133367258,0.9998911363535977,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531207,45.0,623.75,3223.1724853515625,0.08546833973377943,3223.1811977205466,-3.315930965754125e-06,0.0002476455625759495,0.999641082047456,0.9996411127281275,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531208,55.0,623.75,3223.1324462890625,0.08464895747601986,3223.1410751328417,-1.0144846965528717e-05,0.000246415217205264,0.9996438769554644,0.9996439073779867,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531209,65.0,623.75,3223.0924682617188,0.08394878637045622,3223.101025732297,-9.142957210915188e-06,0.0002442050752243533,0.9996469826604045,0.9996470125308051,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531210,45.0,641.25,3235.6375122070312,0.08638031966984272,3235.646317540331,-5.247301090511278e-06,0.0002608470821731651,0.9996320512602372,0.9996320853071314,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531211,55.0,641.25,3235.5975341796875,0.08557133935391903,3235.606257048123,-1.0022586470256671e-05,0.0002579907385979619,0.9996354753418658,0.999635508683856,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531212,65.0,641.25,3235.5574951171875,0.0848756181076169,3235.566147066026,-8.701806487174611e-06,0.0002561766993988753,0.9996383944935957,0.9996384273565899,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531213,45.0,623.75,3230.6724853515625,0.07706099934875965,3230.680340703178,-8.307911967321133e-06,8.468504862078344e-05,0.9998916078500931,0.999891611470775,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531214,55.0,623.75,3230.6324462890625,0.07632179744541645,3230.6402262888023,-7.4382509674782485e-06,8.398716597439915e-05,0.9998926094370715,0.999892612992039,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531215,65.0,623.75,3230.5924682617188,0.07569017447531223,3230.6001838758343,-6.390442952240732e-06,8.336669607612626e-05,0.9998934944350164,0.9998934979308106,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531216,45.0,641.25,3243.1375122070312,0.07793494407087564,3243.1454566457746,-8.539155601726791e-06,7.659546349207692e-05,0.9998916534225809,0.9998916563927938,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531217,55.0,641.25,3243.0975341796875,0.07720390520989895,3243.105404098669,-7.386006866531581e-06,7.607614719750277e-05,0.9998926236431561,0.9998926265645364,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531218,65.0,641.25,3243.0574951171875,0.07657458446919918,3243.0653008852273,-6.327970769973893e-06,7.551146119511057e-05,0.9998934663610374,0.9998934692323552,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531219,73.75,623.75,3223.0574951171875,0.08342600427567959,3223.0659992970322,-9.053786076734007e-06,0.0002422305468379203,0.9996494534767172,0.9996494828658234,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531220,81.25,623.75,3223.0275268554688,0.08304585982114077,3223.0359922846046,-5.350292869635996e-06,0.0002411751375205537,0.9996510214968775,0.9996510506040711,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531221,73.75,641.25,3235.5224609375,0.0843543941155076,3235.5310597544335,-8.525729171281078e-06,0.00025504346977893124,0.9996405215081572,0.9996405540797952,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531222,81.25,641.25,3235.4924926757812,0.0839740838855505,3235.501052725107,-5.868367840352002e-06,0.0002539556306186657,0.9996420450611665,0.9996420773366691,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531223,73.75,623.75,3230.5574951171875,0.07521838787943125,3230.5651626388876,-5.49749201600885e-06,8.289066137455097e-05,0.9998941513186211,0.9998941547695285,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531224,81.25,623.75,3230.5275268554688,0.0748766278848052,3230.535159539249,-4.716312818030137e-06,8.251675300012582e-05,0.9998946496464135,0.9998946530624024,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531225,73.75,641.25,3243.0224609375,0.07610222045332193,3243.0302185542637,-5.439771232244752e-06,7.505755784180003e-05,0.999894089138269,0.9998940919701831,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531226,81.25,641.25,3242.9924926757812,0.07575864251703024,3243.00021526931,-4.839707505399152e-06,7.471838718117575e-05,0.999894565471289,0.9998945682747146,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531227,90.0,623.75,3222.9925537109375,0.08267292380332947,3223.0009811241694,-5.590721990233338e-06,0.00024063914812877242,0.9996523353346175,0.99965236431392,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531228,100.0,623.75,3222.9525146484375,0.08231238182634115,3222.960905309174,-7.164677543876416e-06,0.00024060920570429783,0.9996534227552192,0.9996534517373246,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531229,90.0,641.25,3235.45751953125,0.08359952550381422,3235.4660413992933,-5.98661725131449e-06,0.0002525196899101273,0.9996435970861071,0.9996436289984969,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531230,100.0,641.25,3235.41748046875,0.08323602471500635,3235.4259652826863,-7.903864636373841e-06,0.0002508325587246533,0.999645039254788,0.9996450707556909,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531231,90.0,623.75,3230.4925537109375,0.07454095222055912,3230.500152177015,-4.054183381157549e-06,8.213505489680398e-05,0.9998951559339215,0.9998951593155779,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531232,100.0,623.75,3230.4525146484375,0.07421621028333902,3230.4600800113612,-3.1196541202314725e-06,8.175446176899198e-05,0.9998955889606578,0.9998955923077694,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531233,90.0,641.25,3242.95751953125,0.07541951816529036,3242.9652075555277,-4.1689771735255995e-06,7.439945838587803e-05,0.9998950503752889,0.9998950531519102,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531234,100.0,641.25,3242.91748046875,0.07508957758545876,3242.925134859941,-3.2950830226222893e-06,7.415895628155378e-05,0.9998954933154746,0.9998954960709667,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531235,115.0,623.75,3222.8925170898438,0.08198526874184608,3222.9008744057196,-6.055577092831838e-06,0.0002406650175004722,0.9996549747990626,0.9996550037872242,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531236,135.0,623.75,3222.8125,0.08189954236149788,3222.820848577203,1.1137908721293367e-05,0.00024190974702058206,0.9996651952707308,0.9996652246027402,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
V15_7_FOUNDATION_GEOLOGY_I,531237,115.0,641.25,3235.3574829101562,0.08289911784231663,3235.365933380884,-6.273495537923914e-06,0.0002488684746719695,0.9996464468233368,0.9996464778217331,24,COMPUTED_SHARED_NODE_LEAST_SQUARES
