step,boundary,node_or_surface,instance,part,x_m,y_m,z_m,head_H_m,prescribed_POR_kPa,formula,physical_boundary_check,status,basis
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00364,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,357.297295,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00365,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,357.297295,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00366,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,357.297295,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00367,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,357.297295,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00368,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,353.310814,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00369,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,353.310814,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00370,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,353.310814,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00371,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,353.310814,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00372,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,353.310814,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00373,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,353.310814,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00374,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,353.310814,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00375,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,353.310814,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00376,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,353.310814,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00377,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,353.310814,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00378,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,353.310814,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00379,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,353.310814,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00380,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,353.310814,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00381,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,353.310814,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00382,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,353.310814,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00383,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,353.310814,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00384,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,349.324326,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00385,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,349.324326,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00386,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,349.324326,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00387,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,349.324326,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00388,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,349.324326,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00389,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,349.324326,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00390,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,349.324326,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00391,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,349.324326,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00392,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,349.324326,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00393,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,349.324326,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00394,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,349.324326,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00395,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,349.324326,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00396,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,349.324326,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00397,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,349.324326,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00398,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,349.324326,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00399,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,349.324326,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00400,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,345.337837,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00401,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,345.337837,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00402,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,345.337837,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00403,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,345.337837,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00404,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,345.337837,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00405,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,345.337837,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00406,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,345.337837,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00407,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,345.337837,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00408,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,345.337837,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00409,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,345.337837,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00410,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,345.337837,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00411,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,345.337837,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00412,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,345.337837,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00413,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,345.337837,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00414,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,345.337837,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00415,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,345.337837,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00416,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,341.351349,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00417,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,341.351349,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00418,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,341.351349,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00419,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,341.351349,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00420,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,341.351349,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00421,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,341.351349,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00422,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,341.351349,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00423,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,341.351349,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00424,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,341.351349,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00425,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,341.351349,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00426,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,341.351349,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00427,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,341.351349,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00428,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,341.351349,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00429,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,341.351349,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00430,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,341.351349,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00431,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,341.351349,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00432,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,337.364868,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00433,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,337.364868,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00434,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,337.364868,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00435,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,337.364868,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00436,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,337.364868,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00437,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,337.364868,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00438,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,337.364868,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00439,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,337.364868,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00440,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,337.364868,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00441,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,337.364868,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00442,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,337.364868,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00443,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,337.364868,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00444,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,337.364868,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00445,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,337.364868,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00446,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,337.364868,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00447,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,337.364868,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00448,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,333.378380,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00449,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,333.378380,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00450,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,333.378380,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00451,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,333.378380,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00452,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,333.378380,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00453,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,333.378380,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00454,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,333.378380,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00455,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,333.378380,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00456,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,333.378380,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
